/media/khurram/New Volume1/proptexx/datasets/empty_room/6983e9d3-1bc3-11ee-9764-1ba2edf4633a.jpg,1,Conservatory
/media/khurram/New Volume1/proptexx/datasets/empty_room/6984270a-05e6-11ee-88a3-e7301944ec8f.jpg,1,Living Room
/media/khurram/New Volume1/proptexx/datasets/empty_room/5d0c6ad6-1bb3-11ee-9762-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/156ec3d4-1bc6-11ee-9765-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/984a0ea7-0145-11ee-ae87-3d1dadeb84a3.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/90ce518a-1bc3-11ee-9764-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/9181ad86-1bb2-11ee-9762-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/91c03dae-1bbb-11ee-9762-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/3e7b0594-0693-11ee-ae87-3d1dadeb84a3.jpg,1,Living Room
/media/khurram/New Volume1/proptexx/datasets/empty_room/7d22205a-007a-11ee-ae87-3d1dadeb84a3.jpg,1,Living Room
/media/khurram/New Volume1/proptexx/datasets/empty_room/ba629a09-05e6-11ee-88a3-e7301944ec8f.jpg,1,Living Room
/media/khurram/New Volume1/proptexx/datasets/empty_room/690fbe68-1bc8-11ee-9766-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/6910704e-0145-11ee-ae87-3d1dadeb84a3.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/6913ffae-0693-11ee-ae87-3d1dadeb84a3.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/e185c074-1bc6-11ee-9765-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/ff5de43a-007f-11ee-ae87-3d1dadeb84a3.jpg,1,Living Room
/media/khurram/New Volume1/proptexx/datasets/empty_room/56eaa8b8-1bc5-11ee-9765-1ba2edf4633a.jpg,1,Living Room
/media/khurram/New Volume1/proptexx/datasets/empty_room/a88c092c-1bc6-11ee-9765-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/a88c6df2-05e8-11ee-88a3-e7301944ec8f.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/a88c6df3-05e8-11ee-88a3-e7301944ec8f.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/317f84ce-1bb4-11ee-9762-1ba2edf4633a.jpg,1,Living Room
/media/khurram/New Volume1/proptexx/datasets/empty_room/aafbf76a-1bc0-11ee-9764-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/aafd378e-1bbd-11ee-9764-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/277d9262-1bc4-11ee-9764-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/87950ef1-1bbf-11ee-9764-1ba2edf4633a.jpg,1,Conservatory
/media/khurram/New Volume1/proptexx/datasets/empty_room/f0f33bb8-0145-11ee-ae87-3d1dadeb84a3.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/cb713cc3-1bc7-11ee-9765-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/d6e1d580-1bc2-11ee-9764-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/d707400e-010a-11ee-8f9b-c51c2bae32d9.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/f2eed63a-1bbb-11ee-9762-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/f6127876-068f-11ee-ae87-3d1dadeb84a3.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/f6b6c862-0069-11ee-a4d1-55c2ae9c50a2.jpg,1,Lobby
/media/khurram/New Volume1/proptexx/datasets/empty_room/b5c1d7de-1bb6-11ee-9762-1ba2edf4633a.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/23bf881e-0144-11ee-ae87-3d1dadeb84a3.jpg,1,Basement
/media/khurram/New Volume1/proptexx/datasets/empty_room/493da7c6-1bc3-11ee-9764-1ba2edf4633a.jpg,1,Basement
